46.05564 -1.083551 7.7 4
46.055555 -1.083611 7.6 5
46.055468 -1.083665 7.5 4
46.055388 -1.083708 7.5 5
46.055306 -1.083779 7.4 5
46.055229 -1.083848 7.3 4
46.055152 -1.083922 7.2 5
46.055077 -1.083977 7.1 4
46.055003 -1.084035 7.2 4
46.054923 -1.084098 7.4 5
46.054928 -1.08423 7.5 5
46.054931 -1.084348 7.7 4
46.054946 -1.084485 7.9 5
46.054964 -1.084612 8.1 5
46.054976 -1.084742 8.3 6
46.05504 -1.084862 8.6 5
46.05513 -1.084889 9 4
46.055219 -1.08489 9.4 6
46.05532 -1.084867 9.7 4
46.055427 -1.08483 9.9 4
46.055527 -1.084816 10.1 4
46.055615 -1.084808 10.3 6
46.055707 -1.08479 10.5 5
46.055795 -1.084775 10.6 5
46.055875 -1.084758 11 3
46.055962 -1.08475 11.4 5
46.056051 -1.084724 11.5 5
46.056132 -1.084698 11.7 4
46.056218 -1.08468 11.9 4
46.056308 -1.084664 12.1 4
46.056393 -1.084668 12.3 5
46.056492 -1.084643 12.5 5
46.056579 -1.084615 12.6 4
46.056664 -1.084599 12.9 4
46.05675 -1.084601 13.2 4
46.056841 -1.084607 13.3 5
46.056934 -1.084582 13.4 4
46.057018 -1.084553 13.5 4
46.057122 -1.084532 13.5 5
46.057214 -1.084535 13.5 4
46.057305 -1.084522 13.5 5
46.05739 -1.084512 13.5 5
46.057479 -1.084517 13.5 4
46.057558 -1.08449 13.5 4
46.057651 -1.084473 13.5 5
46.057743 -1.08445 13.5 3
46.057834 -1.084441 13.5 5
46.057933 -1.084422 13.5 5
46.058029 -1.084446 13.5 5
46.058111 -1.08444 13.6 4
46.058107 -1.084565 13.7 6
46.058111 -1.084693 14 4
46.058121 -1.084824 14.3 4
46.058137 -1.084955 14.5 4
46.058166 -1.085081 14.7 5
46.058188 -1.085219 14.9 5
46.058208 -1.085352 15.1 5
46.058228 -1.085495 15.3 5
46.058254 -1.085634 15.6 5
46.05827 -1.085756 16 4
46.058312 -1.085871 16.4 5
46.058336 -1.085983 16.7 4
46.058365 -1.086112 16.9 5
46.05843 -1.086189 17.1 5
46.05849 -1.086275 17.5 6
46.058541 -1.086377 17.8 4
46.058607 -1.086466 18.2 5
46.0587 -1.086508 18.5 5
46.058799 -1.086505 18.9 4
46.058897 -1.086497 19.1 5
46.058983 -1.086477 19.3 4
46.059076 -1.086452 19.5 6
46.059169 -1.086446 19.6 4
46.059255 -1.086429 19.1 4
46.059358 -1.086403 18.6 4
46.059453 -1.08639 18 4
46.059546 -1.086383 17.8 4
46.059627 -1.086342 17.6 4
46.059679 -1.086218 17.5 5
46.059663 -1.08609 17.3 4
46.059636 -1.085966 16.8 4
46.059603 -1.085835 16.4 6
46.059588 -1.08572 15.9 4
46.059578 -1.085573 15.5 5
46.059583 -1.085445 15.7 5
46.059574 -1.085306 15.9 4
46.059558 -1.085185 16.1 4
46.059557 -1.085049 15.7 4
46.059562 -1.084923 15.4 4
46.059569 -1.084787 15 5
46.05957 -1.084651 14.6 5
46.059549 -1.084528 14.5 4
46.059546 -1.084399 14.5 5
46.059545 -1.08428 14.2 4
46.059551 -1.084138 13.9 4
46.059542 -1.083994 13.6 5
46.059517 -1.083871 13.4 4
46.059496 -1.083737 13.1 4
46.059511 -1.083611 12.9 4
46.059533 -1.083487 12.7 4
46.059555 -1.083359 12.5 4
46.059575 -1.083232 12.4 4
46.059596 -1.083106 12.2 5
46.059632 -1.082985 12 4
46.059662 -1.082867 12 5
46.059704 -1.082744 12 4
46.059725 -1.082619 12 4
46.059747 -1.082487 12 4
46.059775 -1.082352 12 5
46.059814 -1.082236 12 4
46.059861 -1.082112 12 4
46.059906 -1.081996 12 5
46.059965 -1.081903 12 4
46.060024 -1.081805 12 4
46.060093 -1.081725 12 4
46.060169 -1.081665 12 4
46.060258 -1.081615 12 5
46.060284 -1.081585 12 11
46.060233 -1.081493 12 36
46.060239 -1.081353 12 5
46.060233 -1.081229 12 4
46.060219 -1.081106 12 4
46.060232 -1.080981 11.9 5
46.060258 -1.080864 11.8 4
46.060282 -1.080749 11.7 4
46.060306 -1.08061 11.6 5
46.060314 -1.080486 11.5 4
46.060324 -1.080363 11.5 4
46.060347 -1.080244 11 4
46.060369 -1.080112 10.8 5
46.060364 -1.079968 10.6 5
46.060386 -1.079836 10.5 4
46.060415 -1.079727 10.3 4
46.060455 -1.079611 10.2 4
46.06049 -1.079494 10.1 4
46.06052 -1.079364 10.1 5
46.060537 -1.07922 10.1 5
46.060545 -1.079095 10.1 4
46.060565 -1.078968 10.1 5
46.060585 -1.078854 10.5 4
46.060611 -1.078717 10.5 5
46.060631 -1.078594 10.6 4
46.060649 -1.078457 10.7 5
46.06066 -1.078321 11 5
46.060653 -1.078202 11.3 5
46.06061 -1.07809 11.5 5
46.060551 -1.078006 11.7 3
46.060467 -1.077939 11.9 4
46.060374 -1.077922 12.1 4
46.060292 -1.07789 12.3 5
46.060207 -1.077836 12.5 4
46.060114 -1.077762 12.6 5
46.060038 -1.077676 12.8 5
46.059952 -1.07762 13 4
46.059871 -1.077579 13 4
46.059785 -1.077543 13 5
46.059708 -1.077484 13 5
46.059642 -1.077391 13 5
46.059626 -1.077273 13 4
46.059597 -1.077135 13 5
46.05952 -1.077085 13 4
46.05943 -1.077075 13.1 4
46.059347 -1.077079 13.2 4
46.059254 -1.077076 13.3 4
46.059172 -1.077048 12.6 4
46.05908 -1.076994 12 6
46.059004 -1.076941 11.4 4
46.058911 -1.076919 10.7 5
46.058829 -1.076927 10.1 4
46.058745 -1.076963 9.5 4
46.058684 -1.077044 8.8 4
46.058663 -1.077162 8.2 4
46.058649 -1.077301 7.5 5
46.058622 -1.077421 6.8 4
46.058587 -1.07753 6.2 4
46.058546 -1.077654 6.3 4
46.058506 -1.077762 6.4 4
46.058457 -1.077873 6.5 5
46.058415 -1.077983 6.5 4
46.058372 -1.078087 6.7 4
46.058319 -1.07822 6.9 5
46.058288 -1.078351 7.1 4
46.058289 -1.078491 7.3 4
46.058274 -1.078616 7.5 5
46.058267 -1.078749 7.5 5
46.058265 -1.078887 7.6 5
46.058248 -1.079011 7.7 4
46.058243 -1.079137 7.8 5
46.058224 -1.079281 7.9 5
46.058199 -1.079399 7.8 4
46.058163 -1.079511 7.6 4
46.05812 -1.079637 7.5 5
46.058072 -1.079731 7.3 4
46.058019 -1.079859 7.2 5
46.057961 -1.079978 7.1 5
46.057924 -1.080115 7 5
46.057887 -1.08022 6.9 4
46.057873 -1.080352 6.8 5
46.05787 -1.080477 6.7 4
46.057885 -1.080616 6.8 5
46.057902 -1.080733 7.1 4
46.057914 -1.080858 7.4 5
46.057914 -1.080992 7.6 5
46.057916 -1.081122 7.9 5
46.05791 -1.081244 8.1 5
46.057908 -1.081384 8.4 5
46.057917 -1.081516 8.6 5
46.057914 -1.081657 8.9 5
46.057915 -1.081785 9.2 4
46.057915 -1.081925 9.4 4
46.057924 -1.08206 9.4 5
46.05793 -1.082198 9.5 5
46.057942 -1.08234 9.7 4
46.057969 -1.082469 10 5
46.057989 -1.082585 10.3 4
46.057999 -1.082725 10.5 5
46.057925 -1.082806 10.7 5
46.057856 -1.08287 10.9 4
46.05777 -1.082939 11.1 6
46.057686 -1.082927 11.3 3
46.057593 -1.082914 11.5 5
46.057499 -1.082931 11.8 5
46.057408 -1.082966 12 5
46.057323 -1.082982 12 4
46.057227 -1.083004 12 5
46.057131 -1.083028 12 4
46.057032 -1.083052 12 6
46.056931 -1.083085 12 5
46.056844 -1.083104 12 4
46.056741 -1.083116 11.6 5
46.05664 -1.083101 11.3 4
46.056553 -1.083133 10.9 4
46.056457 -1.083157 10.5 5
46.056352 -1.083181 10.2 5
46.056258 -1.083197 9.8 4
46.056167 -1.083225 9.5 4
46.056079 -1.083261 9.1 4
46.055997 -1.083295 8.7 4
46.055916 -1.083352 8.4 5
46.055837 -1.0834 7.9 4
46.055757 -1.083479 7.8 5
